Year,Annee,ISO,Jurisdiction,Juridiction,Management,Amenagement,Harvesting-method,Methode-de-recolte,Tenure-En,Tenure-Fr,Area,Superficie
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2017,2017,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,100,100
2017,2017,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Other,Autres,Provincial land,Terres provinciales,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2017,2017,YT,Yukon,Yukon,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2017,2017,YT,Yukon,Yukon,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2017,2017,YT,Yukon,Yukon,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,245,245
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2018,2018,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,91475,91475
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Other,Autres,Provincial land,Terres provinciales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2018,2018,AB,Alberta,Alberta,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2018,2018,AB,Alberta,Alberta,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,408,408
2018,2018,AB,Alberta,Alberta,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,0.4,0.4
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,11,11
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,11.05,11.05
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,188853.4927,188853.4927
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,344.61,344.61
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Other,Autres,Provincial land,Terres provinciales,4410.089,4410.089
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,47.572,47.572
2018,2018,BC,British Columbia,Colombie-Britannique,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,4804.092,4804.092
2018,2018,BC,British Columbia,Colombie-Britannique,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,692.106,692.106
2018,2018,BC,British Columbia,Colombie-Britannique,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,9439,9439
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Other,Autres,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,0
2018,2018,MB,Manitoba,Manitoba,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,35,35
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,76,76
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,51,51
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,23620,23620
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,5118,5118
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,51,51
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,3290,3290
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,3531,3531
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,31468,31468
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Provincial land,Terres provinciales,2351,2351
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Other,Autres,Provincial land,Terres provinciales,0,0
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Provincial land,Terres provinciales,15,15
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,3737,3737
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1177,1177
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Unspecified,Indeterminee,Unspecified,Indeterminee,Provincial land,Terres provinciales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Federal land,Terres federales,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc- 1-etape et 2-etape,Private land,Terres privees,4220,4220
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Commercial thinning,eclaircie commerciale,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Other,Autres,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Seed tree,Avec reserve de semenciers,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Amenagement inequienne,Selection,Coupe de jardinage,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Shelterwood,Progressive,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indeterminee,Unspecified,Indeterminee,Private land,Terres privees,0,0
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Amenagement equienne,Clearcut - 1-stage and 2-stage,Coupe a blanc - 1-etape et 2-etape,Provincial land,Terres provinciales,4403,4403
